College Code,College Name,Branch Code,Branch Name,Year_2017,OC_2017,BC_2017,BCM_2017,MBC_2017,SC_2017,SCA_2017,ST_2017,OCRank_2017,BCRank_2017,BCMRank_2017,MBCRank_2017,SCRank_2017,SCARank_2017,STRank_2017,Year_2018,OC_2018,BC_2018,BCM_2018,MBC_2018,SC_2018,SCA_2018,ST_2018,OCRank_2018,BCRank_2018,BCMRank_2018,MBCRank_2018,SCRank_2018,SCARank_2018,STRank_2018,Year_2019,OC_2019,BC_2019,BCM_2019,MBC_2019,SC_2019,SCA_2019,ST_2019,OCRank_2019,BCRank_2019,BCMRank_2019,MBCRank_2019,SCRank_2019,SCARank_2019,STRank_2019
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",XC,4,2017,100.25,90.25,134905,134905,134905,134905,134905,128859,133059,134905,134905,134905,134905,134905,2018,122.25,134905,134905,134905,134905,134905,134905,78726,134905,134905,134905,134905,134905,134905,2019,85.5,134905,134905,134905,134905,134905,134905,96052,134905,134905,134905,134905,134905,134905
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CS,5,2017,173.5,167,156,168.25,161.25,164.5,139.25,44378,54437,70603,52617,63035,58367,93101,2018,162,145,120.25,143,132.75,134905,97.5,42134,58434,80284,60303,69696,134905,96295,2019,130.5,113.5,104.5,118,100.5,134905,134905,47660,65428,75613,60689,79911,134905,134905
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",CS,5,2017,173.5,167,156,168.25,161.25,164.5,139.25,44378,54437,70603,52617,63035,58367,93101,2018,162,145,120.25,143,132.75,134905,97.5,42134,58434,80284,60303,69696,134905,96295,2019,130.5,113.5,104.5,118,100.5,134905,134905,47660,65428,75613,60689,79911,134905,134905
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",EC,9,2017,180.25,172.5,160.25,172.75,161.75,118,134905,33818,46187,64432,45666,62157,116297,134905,2018,165.5,140.25,111.5,152.25,115.75,122,134905,38571,62982,87215,51589,83864,78855,134905,2019,116,93,98.5,87.5,94.5,122.5,134905,62823,88466,82368,93806,86626,56081,134905
1014,"UNIVERSITY COLLEGE OF ENGINEERING, TINDIVANAM,IYYANTHOPE (POST) , MELPAKKAM (VILLAGE),VILLUPURAM DIST, PIN - 604001.",IT,33,2017,162.5,155.75,151,157,152.75,113.75,134905,61066,70827,77573,69248,75387,119927,134905,2018,157.25,136.75,109,146.75,118.75,127.5,134905,46850,66010,89019,56932,81629,74280,134905,2019,116.25,87.5,94,110.5,89.5,134905,134905,62512,94225,87314,68752,92121,134905,134905
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",CS,5,2017,169.75,162,143.75,163,151,99.5,131,50291,61839,87651,60587,77830,129289,103008,2018,165,151.25,108,141.25,115.25,134905,118,39077,52485,89843,62040,84399,134905,82199,2019,145,121,125.5,116,95.5,134905,98,34823,57342,52733,62895,85568,134905,82730
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EE,7,2017,175.25,168,142.25,171.25,150,128.75,135,41601,53127,89400,47956,79067,105594,98460,2018,156.75,126,134905,129,115,134905,138.75,47270,75628,134905,73089,84563,134905,64331,2019,106,102.5,105,81.5,84,134905,134905,73709,78135,75142,99570,97080,134905,134905
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",EC,9,2017,182.25,173.25,105.5,173.25,151.75,153,155,30412,44746.5,125709,44821,76527,74881,71895,2018,152.25,141.5,113.75,131,97.5,105.25,94,51681,61638,85435,71222,96291,91711,98253,2019,127,99,134905,93.5,106,107,134905,51201,81861,134905,87961,73827,72933,134905
1015,"UNIVERSITY COLLEGE OF ENGINEERING, ARNI,ARNI TO DEVIKAPURAM ROAD, THATCHUR, ARNI,THIRUVANNAMALAI DIST, PIN - 632326.",ME,15,2017,177,171.25,164.75,172,158.5,127.25,134905,39104,47981,57936,46797,66942,107085,134905,2018,154.75,138,137,143.75,119,137.75,134905,49182,65080,65765,59683,81394,65219,134905,2019,102,94,134905,83,98.5,93.5,134905,78433,87273,134905,98386,82279,87578,134905
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",CS,5,2017,187.25,183,178.75,179.5,165.25,174,140.75,21830,28980,36112,35044,57283,43488,91458,2018,181.5,174,175,172.25,158.25,167,109.25,21107,29688,28702.5,31651,45749,36892,88881,2019,168,150.75,149.5,152,135.5,98,102,16907,30128,31082,28908,43082,82863,78530
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EE,7,2017,184.5,180.5,166.75,178.5,164.75,146.5,134905,26361,33083,54968,36645,57935,83942,134905,2018,169.5,159.25,131.75,158.25,144.5,136,134905,34429,44902,70659,45897,58907,66754,134905,2019,139.5,116,121,110,108.5,134905,134905,39667,62857,57505,69330,71210,134905,134905
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",EC,9,2017,189.5,187.5,169.75,184.25,167,143.75,134905,17533,21489,50382,26775,54584,87523,134905,2018,180.25,175,175.25,170.75,157.25,134905,134905,22747,28744,28368,33053,46871,134905,134905,2019,157,142.5,100.5,136.5,128,124.25,134905,25089,36756,80172,42231,50239,54042,134905
1026,"UNIVERSITY COLLEGE OF ENGINEERING, KANCHIPURAM,NH-4, CHENNAI BANGALORE HIGHWAY, PONNERIKKARAI,KANCHEEPURAM DIST, PIN - 631552.",ME,15,2017,187.25,181.25,180,180,164.5,172,142.5,21765,31869,34213,33995,58107,46882,88989,2018,174.25,165,164,159.5,149,108,133.75,29436,38998,40027,44613,54761,89744,68709,2019,145,124,98,117,100.5,92.5,101,34670,54339,82880,61786,80448,88673,79360
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CE,3,2017,138.5,137.25,138,134905,127.25,134905,134905,94034,95787,94913,134905,107220,134905,134905,2018,123.25,134905,120.75,134905,134905,134905,134905,77769,134905,79946,134905,134905,134905,134905,2019,97.5,134905,92.5,85.5,134905,134905,134905,83419,134905,88975,95921,134905,134905,134905
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CE,3,2017,138.5,137.25,138,134905,127.25,134905,134905,94034,95787,94913,134905,107220,134905,134905,2018,123.25,134905,120.75,134905,134905,134905,134905,77769,134905,79946,134905,134905,134905,134905,2019,97.5,134905,92.5,85.5,134905,134905,134905,83419,134905,88975,95921,134905,134905,134905
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",CS,5,2017,125.5,86.25,120.25,123,105.5,134905,134905,109063,134009,114226,111478,125797,134905,134905,2018,132,92.5,128,85.5,108.25,134905,134905,70270,98954,73779,101646,89583,134905,134905,2019,124,96.5,123,95,113.5,134905,134905,54134,84474,55210,86026,65207,134905,134905
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EE,7,2017,142.75,134905,142.5,122.5,134905,134905,134905,88664,134905,89169,111988,134905,134905,134905,2018,98.25,134905,134905,134905,134905,134905,134905,95870,134905,134905,134905,134905,134905,134905,2019,84.5,134905,134905,134905,134905,134905,134905,96719,134905,134905,134905,134905,134905,134905
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",EC,9,2017,109.25,97.5,106,134905,106.5,134905,134905,123197,130234,125458,134905,125059,134905,134905,2018,96.75,134905,134905,134905,134905,134905,134905,96807,134905,134905,134905,134905,134905,134905,2019,113,96.5,112.5,134905,82,134905,134905,65951,84495,66701,134905,99017,134905,134905
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",ME,15,2017,167.5,90,164.5,116.75,115.75,134905,134905,53755,133108,58166,117255,118321,134905,134905,2018,136,113.75,130.5,108,105.75,134905,134905,66596,85451,71751,89827,91332,134905,134905,2019,86.5,134905,85.5,134905,134905,134905,134905,95187,134905,96061,134905,134905,134905,134905
1101,"AALIM MUHAMMED SALEGH COLLEGE OF ENGINEERING,NIZARA EDUCATIONAL CAMPUS,,THIRUVALLUR DIST, PIN - 600055.",IT,33,2017,96.5,134905,134905,134905,134905,134905,134905,130698,134905,134905,134905,134905,134905,134905,2018,103.75,134905,134905,134905,134905,134905,134905,92670,134905,134905,134905,134905,134905,134905,2019,118.5,86.5,122.5,134905,92,134905,134905,60300,94814,55795,134905,89331,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",CS,5,2017,134.5,95,91.5,89.25,134905,134905,134905,98903,131411,132714,133391,134905,134905,134905,2018,89,86.5,134905,134905,80.5,134905,134905,100434,101311,134905,134905,102859,134905,134905,2019,80.5,80,134905,134905,79,100,134905,100247,101321,134905,134905,101538,80952,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EE,7,2017,117.75,134905,134905,134905,134905,134905,134905,116366,134905,134905,134905,134905,134905,134905,2018,87,134905,134905,134905,134905,134905,134905,101121,134905,134905,134905,134905,134905,134905,2019,83,134905,134905,134905,134905,134905,134905,98101,134905,134905,134905,134905,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EC,9,2017,126,88,134905,94.75,120.5,124.25,134905,108348,133661,134905,131462,113896,110319,134905,2018,105,134905,134905,134905,134905,134905,134905,91842.5,134905,134905,134905,134905,134905,134905,2019,113,134905,134905,134905,134905,134905,134905,65887,134905,134905,134905,134905,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",ME,15,2017,149.5,143.5,134905,108.25,99.5,134905,134905,79719,87726,134905,124036,129238,134905,134905,2018,109.25,88,134905,104.75,79.75,134905,134905,88803,100771,134905,91927.5,103019,134905,134905,2019,80,134905,134905,134905,134905,134905,134905,101003,134905,134905,134905,134905,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",TX,29,2017,137.75,104,134.5,96.5,134905,134905,134905,95194,126668,99093.5,130751,134905,134905,134905,2018,98.75,134905,134905,134905,134905,134905,134905,95685,134905,134905,134905,134905,134905,134905,2019,89,134905,134905,134905,134905,134905,134905,92751,134905,134905,134905,134905,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",AE,30,2017,98,134905,134905,134905,134905,134905,134905,130053,134905,134905,134905,134905,134905,134905,2018,86.75,134905,134905,134905,134905,134905,134905,101223,134905,134905,134905,134905,134905,134905,2019,94,134905,134905,134905,134905,134905,134905,87277,134905,134905,134905,134905,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",IT,33,2017,85.75,134905,134905,134905,134905,134905,134905,134112,134905,134905,134905,134905,134905,134905,2018,82.5,134905,134905,134905,134905,134905,134905,102410,134905,134905,134905,134905,134905,134905,2019,79,134905,134905,134905,134905,134905,134905,101548,134905,134905,134905,134905,134905,134905
1106,"JAYA ENGINEERING COLLEGE,C.T.H.ROAD, PRAKASH NAGAR, NEAR AVADI,THIRUVALLUR DIST, PIN - 602024.",EI,35,2017,96.75,134905,134905,134905,134905,134905,134905,130644,134905,134905,134905,134905,134905,134905,2018,83,134905,134905,134905,134905,134905,134905,102272,134905,134905,134905,134905,134905,134905,2019,85.5,134905,134905,134905,134905,134905,134905,95792,134905,134905,134905,134905,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CE,3,2017,91.5,134905,134905,134905,134905,134905,134905,132695,134905,134905,134905,134905,134905,134905,2018,97.75,134905,134905,134905,134905,134905,134905,96229,134905,134905,134905,134905,134905,134905,2019,154,134905,134905,134905,134905,134905,134905,27625,134905,134905,134905,134905,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CS,5,2017,158.5,143.5,131.5,125.75,88.25,134905,134905,67094,87688,102444,108682,133626,134905,134905,2018,142,114,141.75,79.25,93,134905,134905,61320,85321,61436,103108,98773,134905,134905,2019,124,101.5,134905,94.5,89,134905,134905,54252,78910,134905,86531,92553,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",CS,5,2017,158.5,143.5,131.5,125.75,88.25,134905,134905,67094,87688,102444,108682,133626,134905,134905,2018,142,114,141.75,79.25,93,134905,134905,61320,85321,61436,103108,98773,134905,134905,2019,124,101.5,134905,94.5,89,134905,134905,54252,78910,134905,86531,92553,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EE,7,2017,143,126.5,134905,121.5,130,134905,134905,88421,107928,134905,112810,104179,134905,134905,2018,106.25,134905,134905,134905,134905,134905,134905,91016,134905,134905,134905,134905,134905,134905,2019,108,82,134905,98,103,134905,134905,71768,99141,134905,82825,77471,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",EC,9,2017,154.5,145.75,124.5,125.5,109,134905,134905,72689,85007,109973,109070,123533,134905,134905,2018,121.75,101.5,134905,112.75,134905,134905,134905,79153,94072,134905,86327,134905,134905,134905,2019,100.5,91.5,134905,134905,96.5,134905,134905,80034,90205,134905,134905,84745,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",ME,15,2017,148.25,133.5,134905,119.5,86.75,134905,134905,81556,100071,134905,114910,133940,134905,134905,2018,108.25,134905,134905,94.5,134905,134905,134905,89552,134905,134905,98074,134905,134905,134905,2019,83,134905,134905,134905,134905,134905,134905,98270,134905,134905,134905,134905,134905,134905
1110,"PRATHYUSHA ENGINEERING COLLEGE,POONAMALLEE-THIRUVALLUR RD,,THIRUVALLUR DIST, PIN - 602025.",BT,39,2017,181,177.25,178.5,171.5,156.75,134905,134905,32188,38418,36334,47526,69373,134905,134905,2018,160.5,136.25,142,127.75,129.25,134905,134905,43487.25,66414,61278,73994,72782,134905,134905,2019,122.5,80,134905,134905,88,134905,134905,55937,101351,134905,134905,93444,134905,134905
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",CS,5,2017,192.5,190,182.25,186,149.75,134905,134905,12063,16472,30185,23762,79378,134905,134905,2018,187.75,184.75,180.75,181.25,140.25,125.75,134905,13451,17262,21977,21398,62969,75744,134905,2019,174,169,159,156,101.5,134905,134905,12259,16259,23509,25787,79113,134905,134905
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EE,7,2017,189.5,187.5,183,184,156.5,134905,156,17811,21536,29024,27416,69881,134905,70560,2018,176.25,167.5,150.5,163.75,118.5,134905,134905,27151,36530,53406,40220,81702,134905,134905,2019,139,122.5,103.5,97.5,111.5,134905,109,39775,55905,77092,83544,67801,134905,70425
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EC,9,2017,192.75,190.75,183,186.25,166.75,142.75,134905,11375,15039,28872,23709,54886,88789,134905,2018,184,179.75,153,174.75,110.75,134905,94,18048,23271,50971,28989,87824,134905,98281,2019,168.25,157,141.5,138,101.5,134905,134905,16696,25039,37660,40825,78890,134905,134905
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",IT,33,2017,187.75,186.75,178,175,145,134905,134905,20727,22845,37455,41998,85945,134905,134905,2018,182,179.5,165.75,168.5,121,134905,134905,20629,23470,38359,35474,79797,134905,134905,2019,167.5,162.5,157.5,143.5,108.5,134905,134905,17096,21029,24813,36126,70945,134905,134905
1112,"R.M.D. ENGINEERING COLLEGE,R.S.M. NAGAR, G.N.T.ROAD,,THIRUVALLUR DIST, PIN - 601206.",EI,35,2017,187.25,183.5,166.25,174.5,135.75,134905,134905,22018,28249,55694,42826,97565,134905,134905,2018,168.75,165.5,139.75,145.5,127.75,134905,134905,35229,38556,63292,57939,73940,134905,134905,2019,115,88.5,134905,109,134905,134905,134905,64021,93144,134905,70710,134905,134905,134905
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CE,3,2017,186.25,182.5,173,177.75,154.5,116,135.25,23681,29920,45390,37818,72641,118082,98054,2018,168.75,149.25,133.75,142.25,118.25,134905,134905,35306,54514,68677,61140,81947,134905,134905,2019,144.5,120,114,97,110.5,134905,134905,35327,58582,65014,83798,69137,134905,134905
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",CS,5,2017,195,193.75,189.5,189.5,169,168,134905,7228,9560,17903,17932,51233,52934,134905,2018,191.5,190,189,187,161.5,154.25,134905,8243,10447,11767,14498,42508,49687,134905,2019,183.5,179,169.5,168.5,131,128,106,6261,8946,15609,16557,47334,50116,73833
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EE,7,2017,193.25,191.5,184,188.75,173.75,133.25,146.5,10391,13619,27170,19157,44220,100515,83938,2018,184.5,180,173.75,176.25,150.5,98.25,134905,17496,22897,30124,27195,53189,95925,134905,2019,159,146.5,139.5,127.5,86.5,134905,134905,23712,33616,39598,50661,94875,134905,134905
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EC,9,2017,194.75,193.75,190.5,190.25,174,148,166.5,7786,9459,15473,15967,43808,81969,55375,2018,190.25,188.5,182,184,161,134905,135,9735,12623,20448,18198,43070,134905,67511,2019,178.75,172.5,157.5,160,123.5,134905,114.5,9246,13504,24615,23004,54889,134905,64163
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",ME,15,2017,194,192.75,189.25,190.5,179.75,140.25,134905,9036,11307,18226,15453,34577,91939,134905,2018,187.75,184.25,177.5,180.25,151.25,155.5,134905,13308,17737,25869,22745,52649,48517,134905,2019,166,153.5,131,143,108,134905,134905,18171,27891,47347,36364,71393,134905,134905
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",IT,33,2017,193.5,192,188.75,186.5,159.25,187,134905,9945,12892,19100,22932,65757,22454,134905,2018,188.75,187.25,187.75,182.5,155.75,104.75,134905,11996,13969,13522,19952,48313.5,91959,134905,2019,178,174,169,160,119.5,134905,134905,9809,12257,16295,22797,58846,134905,134905
1113,"R.M.K. ENGINEERING COLLEGE,R.S.M. NAGAR,,THIRUVALLUR DIST, PIN - 601206.",EI,35,2017,191.75,189.25,174.75,182.5,156.5,134905,134905,13108,18044,42425,30030,69683,134905,134905,2018,177.75,169.5,162.25,165.75,127.75,134905,134905,25452,34601,41731,38281,73961,134905,134905,2019,146.5,125.5,121.5,105,89.5,134905,134905,33716,52540,56930,75384,92029,134905,134905
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CE,3,2017,128,93.25,113,94.25,107,134905,134905,106410,132119,120453,131704,124881,134905,134905,2018,94.75,134905,134905,134905,134905,134905,134905,97956,134905,134905,134905,134905,134905,134905,2019,80,134905,134905,134905,134905,134905,134905,101109,134905,134905,134905,134905,134905,134905
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",CS,5,2017,163.25,153.5,150,153.25,104,134905,134905,60181,74244,78975,74488,126617,134905,134905,2018,153,140,118.25,123,103.25,134905,134905,51086,63197,81914,78087,92877,134905,134905,2019,130,115,113.5,109,80,134905,134905,48243,63942,65550,70718,100509,134905,134905
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EE,7,2017,147.75,134.25,134905,124.75,89,134905,134905,82161,99316,134905,109642,133457,134905,134905,2018,90.5,134905,134905,134905,134905,134905,134905,99834,134905,134905,134905,134905,134905,134905,2019,84,134905,134905,134905,134905,134905,134905,97434,134905,134905,134905,134905,134905,134905
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",EC,9,2017,164.5,154.75,134.5,146,118.5,134905,134905,58309,72486,99171,84647,115816,134905,134905,2018,131.75,96.5,134905,84.75,93.5,134905,134905,70686,96959,134905,101802,98531,134905,134905,2019,96.5,86,134905,134905,134905,134905,134905,84441,95525,134905,134905,134905,134905,134905
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",ME,15,2017,156.75,150.5,144.75,146.5,114,105.75,134905,69592,78316,86158,84022,119689,125597,134905,2018,126.5,90.5,108.75,91.5,81,134905,134905,75037,99913,89269,99442,102746,134905,134905,2019,83.5,134905,134905,134905,134905,134905,134905,97779,134905,134905,134905,134905,134905,134905
1114,"S.A. ENGINEERING COLLEGE,POONAMALLEE-AVADI MAIN ROAD,,THIRUVALLUR DIST, PIN - 600077.",IT,33,2017,154.5,149.5,135,148.5,116.25,134905,134905,72802,79987,98604,81150,117914,134905,134905,2018,138.25,135.25,113.25,113,134905,134905,134905,64663,67404,85775,86129,134905,134905,134905,2019,130,118.5,124,102,89,134905,134905,48405,60277,54422,78283,92753,134905,134905
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CS,5,2017,96,134905,134905,134905,134905,134905,134905,130991,134905,134905,134905,134905,134905,134905,2018,78.5,134905,134905,134905,134905,134905,134905,103271,134905,134905,134905,134905,134905,134905,2019,93,81,134905,134905,134905,134905,134905,88276,99677,134905,134905,134905,134905,134905
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EE,7,2017,99.75,134905,134905,134905,134905,134905,134905,129173,134905,134905,134905,134905,134905,134905,2018,87.5,134905,134905,134905,134905,134905,134905,100950,134905,134905,134905,134905,134905,134905,2019,99,134905,134905,134905,134905,134905,134905,81638,134905,134905,134905,134905,134905,134905
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",EC,9,2017,96.25,134905,134905,134905,134905,134905,134905,130833,134905,134905,134905,134905,134905,134905,2018,83.25,134905,134905,134905,134905,134905,134905,102240,134905,134905,134905,134905,134905,134905,2019,80,134905,134905,134905,134905,134905,134905,100935,134905,134905,134905,134905,134905,134905
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",ME,15,2017,130,106,134905,82,94.5,134905,134905,104302,125413,134905,134581,131646,134905,134905,2018,82.75,134905,134905,134905,134905,134905,134905,102361,134905,134905,134905,134905,134905,134905,2019,80,134905,134905,134905,134905,134905,134905,100998,134905,134905,134905,134905,134905,134905
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",CH,21,2017,173.75,164,158.75,151.25,95.5,134905,134905,44083,58919,66641,77374,131134,134905,134905,2018,131.25,113.75,134905,134905,134905,134905,134905,71043,85527,134905,134905,134905,134905,134905,2019,104.5,134905,134905,134905,134905,134905,134905,75730,134905,134905,134905,134905,134905,134905
1115,"SRIRAM ENGINEERING COLLEGE,PERUMALPATTU (POST) , PERUMALPATTU (VILLAGE),THIRUVALLUR DIST, PIN - 602024.",AU,31,2017,110.5,96.5,134905,134905,134905,134905,134905,122365,130736,134905,134905,134905,134905,134905,2018,87.25,134905,134905,134905,134905,134905,134905,101019,134905,134905,134905,134905,134905,134905,2019,121,134905,134905,134905,134905,134905,134905,57316,134905,134905,134905,134905,134905,134905
1116,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CE,3,2017,108.75,134905,134905,134905,134905,134905,134905,123618,134905,134905,134905,134905,134905,134905,2018,97.5,134905,134905,134905,134905,134905,134905,96279,134905,134905,134905,134905,134905,134905,2019,81.5,134905,134905,134905,134905,134905,134905,99306,134905,134905,134905,134905,134905,134905
1116,"SRI VENKATESWARA COLLEGE OF ENGINEERING AND TECHNOLOGY,THIRUPACHUR (POST) , THIRUPACHUR (VILLAGE),THIRUVALLUR DIST, PIN - 631203.",CS,5,2017,146,94.5,134905,81.75,107.5,134905,134905,84545,131617,134905,134609,124551,134905,134905,2018,132.75,101.25,134905,87.25,112.25,134905,134905,69662,94185,134905,101004,86676,134905,134905,2019,115.5,89,134905,78,80,134905,134905,63111,92302,134905,101647,100742,134905,134905
